NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,smiles_std,scaffold,split,smiles_for_qm,xtb_gap_eV,xtb_Etot_Ha
0,0,0,0,0,0,0,,0,,0,0,TOX25101,C[N+]1([O-])[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,C[N+]1([O-])[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,O=C(Cc1ccccc1)OC1CC2[NH2+]C(C1)C1OC21,valid,C[N+]1([O-])[C@@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,1.930041504,-70.25881578
0,0,0,0,0,0,0,0,0,0,0,0,TOX25107,O=C(O)CP(=O)(O)O,O=C(O)CP(=O)(O)O,,valid,O=C(O)CP(=O)(O)O,4.029557248,-29.76515034
0,0,0,0,0,0,0,0,0,0,,,TOX25105,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,C=C1c2ccccc2C=Cc2ccccc21,train,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,2.593730411,-56.4065389
0,0,0,,0,0,,,0,,,0,TOX25109,CNCCC=C1c2ccccc2CCc2ccccc21,CNCCC=C1c2ccccc2CCc2ccccc21,C=C1c2ccccc2CCc2ccccc21,valid,CNCCC=C1c2ccccc2CCc2ccccc21,2.966275924,-54.28087613
0,0,0,0,,0,0,,0,,0,0,TOX25108,Cc1cc(C(=O)O)c(C)n1-c1cccc(C(=O)O)c1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,train,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,2.695179991,-70.21945792
0,0,0,0,0,0,0,0,0,0,0,0,TOX79,O=C([O-])CC(O)(CC(=O)O)C(=O)[O-],O=C([O-])CC(O)(CC(=O)O)C(=O)[O-],,valid,O=C([O-])CC(O)(CC(=O)O)C(=O)[O-],0.232431914,-44.16533205
0,0,1,,1,0,0,1,0,0,0,0,TOX72,Nc1ccc(-c2ccccc2)cc1,Nc1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,valid,Nc1ccc(-c2ccccc2)cc1,3.19608085,-34.19461226
,,,,,,,0,,0,,,TOX70,NCCCCCC(=O)O,NCCCCCC(=O)O,,valid,NCCCCCC(=O)O,3.026684388,-30.51455456
0,0,0,0,0,0,0,0,0,0,0,0,TOX74,NCC1(CC(=O)O)CCCCC1,NCC1(CC(=O)O)CCCCC1,C1CCCCC1,train,NCC1(CC(=O)O)CCCCC1,3.098786201,-38.99365737
0,0,0,0,1,0,0,0,0,0,0,0,TOX76,Nc1nc[nH]n1,Nc1nc[nH]n1,c1nc[nH]n1,train,Nc1nc[nH]n1,3.89725694,-17.98976063
0,0,,,,0,0,0,0,0,1,0,TOX12474,CC1CCCCC1NC(=O)Nc1ccccc1,CC1CCCCC1NC(=O)Nc1ccccc1,O=C(Nc1ccccc1)NC1CCCCC1,train,CC1CCCCC1NC(=O)Nc1ccccc1,3.942680125,-50.10944625
0,0,1,0,0,0,0,0,0,0,,0,TOX12470,CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C,CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C,,valid,CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C,2.408809933,-56.57907377
0,,0,0,0,0,0,,0,1,0,0,TOX22592,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,O=C(c1ccccc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,train,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,1.636213401,-83.24795686
0,,0,0,,0,0,1,0,0,0,0,TOX22594,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,O=c1c(CCN2CCC(=C(c3ccccc3)c3ccccc3)CC2)cnc2sccn12,train,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.666753861,-96.10740909
0,0,1,,0,0,,1,,0,0,,TOX876,Cc1cc(O)ccc1O,Cc1cc(O)ccc1O,c1ccccc1,train,Cc1cc(O)ccc1O,3.798049689,-27.18105826
0,0,0,0,0,0,0,0,0,0,0,0,TOX877,Cc1cccc2ccccc12,Cc1cccc2ccccc12,c1ccc2ccccc2c1,train,Cc1cccc2ccccc12,2.890260111,-28.6394863
0,,0,,,,,,,1,1,,TOX870,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,c1ccc(Cc2ccccc2)cc1,train,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,3.905042655,-73.70849176
0,0,0,0,0,0,0,0,0,0,0,0,TOX7159,O=C1CCCCCO1,O=C1CCCCCO1,O=C1CCCCCO1,train,O=C1CCCCCO1,4.25208985,-26.08311826
0,0,0,0,0,0,0,0,0,0,0,0,TOX7158,O=C(Cl)OCc1ccccc1,O=C(Cl)OCc1ccccc1,c1ccccc1,train,O=C(Cl)OCc1ccccc1,3.57906203,-33.36086785
0,0,0,0,0,0,0,,0,0,0,0,TOX878,Cc1ccc2ccccc2c1,Cc1ccc2ccccc2c1,c1ccc2ccccc2c1,train,Cc1ccc2ccccc2c1,2.913480695,-28.6405999
0,0,1,1,0,0,0,,0,,0,,TOX3319,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,train,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,2.840855014,-73.80963937
0,,0,0,,0,0,0,0,0,,0,TOX3317,CN1CCN2c3ccccc3Cc3ccccc3C2C1,CN1CCN2c3ccccc3Cc3ccccc3C2C1,c1ccc2c(c1)Cc1ccccc1N1CCNCC21,train,CN1CCN2c3ccccc3Cc3ccccc3C2C1,2.860155627,-54.58777612
1,0,0,,1,0,0,,0,,0,0,TOX3316,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CC1(C)S[C@@H]2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,O=C(NC1C(=O)N2CCSC12)C(NC(=O)N1CCNC1=O)c1ccccc1,train,CC1(C)S[C@@H]2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,2.393297085,-111.3189905
,,,,,,,0,,0,,,TOX3315,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,c1ccccc1,train,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,3.067661153,-43.14050109
0,0,0,0,0,0,0,0,0,0,0,0,TOX3314,CC(C)(C(=O)c1cccnc1)c1cccnc1,CC(C)(C(=O)c1cccnc1)c1cccnc1,O=C(Cc1cccnc1)c1cccnc1,test,CC(C)(C(=O)c1cccnc1)c1cccnc1,1.955163546,-46.97278762
0,0,0,0,0,0,0,1,0,0,,0,TOX3313,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,O=S1(=O)NCNc2ccccc21,train,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,3.180374384,-65.45080891
0,0,0,0,0,0,0,,0,,0,0,TOX3310,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,O=C(NC1CCCOC1)c1ccccc1,train,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,2.839101448,-102.4950222
0,0,0,0,0,0,0,0,0,0,0,0,TOX4573,c1ccc2[nH]cnc2c1,c1ccc2[nH]cnc2c1,c1ccc2[nH]cnc2c1,valid,c1ccc2[nH]cnc2c1,3.544127705,-23.88545306
0,0,0,0,0,0,0,0,0,0,0,0,TOX1808,Cc1ccccc1O,Cc1ccccc1O,c1ccccc1,train,Cc1ccccc1O,4.196175143,-23.11373158
0,0,0,0,0,0,0,0,0,0,0,0,TOX1801,CCN(CCO)c1cccc(C)c1,CCN(CCO)c1cccc(C)c1,c1ccccc1,train,CCN(CCO)c1cccc(C)c1,3.152223096,-39.19001768
0,0,0,0,0,0,0,0,0,0,0,0,TOX1800,CCN(CC)c1ccccc1,CCN(CC)c1ccccc1,c1ccccc1,train,CCN(CC)c1ccccc1,3.086207459,-31.96385088
0,0,0,0,1,0,,0,0,0,0,0,TOX1803,CC(=O)CC(=O)c1ccccc1,CC(=O)CC(=O)c1ccccc1,c1ccccc1,train,CC(=O)CC(=O)c1ccccc1,2.801130842,-34.59395625
0,0,0,0,0,0,0,0,0,0,,0,TOX1802,C1CCC(C2CCCCC2)CC1,C1CCC(C2CCCCC2)CC1,C1CCC(C2CCCCC2)CC1,train,C1CCC(C2CCCCC2)CC1,11.326935086564,-36.94263071
0,0,1,,1,0,0,1,1,0,,0,TOX1805,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,test,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,2.072749531,-61.17803242
0,0,0,0,0,0,0,0,0,0,0,0,TOX4836,CC(C)=CCCC(C)=CC=O,CC(C)=CCCC(C)=CC=O,,valid,CC(C)=CCCC(C)=CC=O,2.488703033,-33.5670193
0,0,0,0,0,0,0,0,0,0,0,0,TOX4835,O=CC=Cc1ccccc1,O=CC=Cc1ccccc1,c1ccccc1,train,O=CC=Cc1ccccc1,2.526037393,-27.3427159
1,1,0,0,0,0,0,0,0,0,0,0,TOX4834,O=C/C=C/c1ccccc1,O=C/C=C/c1ccccc1,c1ccccc1,train,O=C/C=C/c1ccccc1,2.508389855,-27.34610495
0,0,,0,0,0,0,,0,0,,0,TOX13876,BrCCc1ccccc1,BrCCc1ccccc1,c1ccccc1,train,BrCCc1ccccc1,4.564677963,-25.78787116
0,0,0,0,0,0,0,0,0,0,0,0,TOX27665,CC(C)SCc1ccco1,CC(C)SCc1ccco1,c1ccoc1,train,CC(C)SCc1ccco1,3.848253802,-30.53833508
0,0,0,0,,0,0,0,0,0,0,0,TOX306,ClC(Cl)Cl,ClC(Cl)Cl,,valid,ClC(Cl)Cl,5.592446957,-16.28267205
0,0,0,0,1,0,0,0,0,0,0,0,TOX7561,COC(=O)CCSCCC(=O)OC,COC(=O)CCSCCC(=O)OC,,valid,COC(=O)CCSCCC(=O)OC,2.798649064,-43.7633044
,0,0,0,0,0,0,0,0,0,1,0,TOX7565,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,,valid,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,4.174050542,-47.36371143
0,0,0,0,0,0,0,0,0,0,0,0,TOX300,ClC(Br)Br,ClC(Br)Br,,valid,ClC(Br)Br,4.166917759,-15.3410863
0,0,,,,0,0,0,0,,,0,TOX7567,CC(C)(CCl)C(=O)Cl,CC(C)(CCl)C(=O)Cl,,valid,CC(C)(CCl)C(=O)Cl,3.472921103,-27.95042411
0,0,0,0,0,0,0,0,0,0,0,0,TOX308,ClCc1ccccn1,ClCc1ccccn1,c1ccncc1,train,ClCc1ccccn1,2.957803103,-23.35530676
0,0,0,0,0,0,0,0,0,0,0,0,TOX309,ClCc1cccnc1,ClCc1cccnc1,c1ccncc1,train,ClCc1cccnc1,2.904155912,-23.3543948
0,0,0,0,0,,,,0,0,,,TOX26030,C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O,C[C@]1(Cn2ccnn2)C(C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O,O=C1CC2N1CC(Cn1ccnn1)S2(=O)=O,train,C[C@]1(Cn2ccnn2)C(C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O,3.03587976,-62.12763719
1,1,0,0,,0,0,,0,,0,0,TOX26036,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)(C)C(=O)OCC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,O=C1CCC2C(=CCC3C4CCCC4CCC23)C1,train,CC(C)(C)C(=O)OCC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,2.736062852,-91.35553096
0,0,0,0,1,1,0,0,0,0,0,0,TOX26034,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,C1=CC(NC2CCC(OC3CCC(OC4CCCOC4)OC3)OC2)CCC1,train,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,3.671953276,-151.4981759
0,0,0,0,0,0,0,0,0,0,0,0,TOX26038,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,C=C1C2C=CCC1c1ccc(=O)[nH]c1C2,train,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,2.667104374,-51.18540559
0,0,0,,,0,0,,0,0,,,TOX27342,COc1cccc(-c2ccc(/C=C\CN3CCCCCC3)cc2Cl)c1,COc1cccc(-c2ccc(/C=C\CN3CCCCCC3)cc2Cl)c1,C(=Cc1ccc(-c2ccccc2)cc1)CN1CCCCCC1,test,COc1cccc(-c2ccc(/C=C\CN3CCCCCC3)cc2Cl)c1,2.373468814,-71.8732611
0,0,0,0,0,0,0,0,0,0,0,0,TOX27617,COc1cc(C)ccc1C(C)C,COc1cc(C)ccc1C(C)C,c1ccccc1,train,COc1cc(C)ccc1C(C)C,4.081682063,-35.77261553
0,0,0,,0,0,0,0,0,0,0,0,TOX27611,CCCC1CCC(=O)O1,CCCC1CCC(=O)O1,O=C1CCCO1,train,CCCC1CCC(=O)O1,4.481699827,-29.25623711
0,0,0,0,1,0,0,0,0,0,,0,TOX27610,O=CCCc1ccccc1,O=CCCc1ccccc1,c1ccccc1,train,O=CCCc1ccccc1,3.313859097,-28.39267236
0,0,0,0,,0,0,0,0,0,0,0,TOX27344,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,c1ccccc1,train,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,2.37519283,-58.52251328
0,0,0,,,0,,,0,0,,0,TOX27348,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,O=C(NC(c1ccccc1)C1CCCCN1)c1ccccc1,train,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,1.949656562,-81.69136903
0,0,0,0,0,0,0,0,0,0,0,0,TOX27618,CC1CCC(=O)O1,CC1CCC(=O)O1,O=C1CCCO1,train,CC1CCC(=O)O1,4.481337695,-22.92831405
0,0,0,0,0,0,0,0,0,0,0,0,TOX28506,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,O=C(CC12CC3CC(CC(C3)C1)C2)N1CCC2CC21,train,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,3.370602657,-68.17712767
0,0,0,0,0,0,0,0,0,0,0,0,TOX21815,CC1CC(O)CC(C)(C)C1,CC1CC(O)CC(C)(C)C1,C1CCCCC1,train,CC1CC(O)CC(C)(C)C1,11.431302416561,-32.54229991
0,0,0,0,0,0,0,0,0,0,0,0,TOX6783,NC(=O)NC(N)=O,NC(=O)NC(N)=O,,valid,NC(=O)NC(N)=O,4.157796817,-23.7199737
0,0,0,0,0,0,0,0,0,0,0,0,TOX6781,CC(C)CC(C)O,CC(C)CC(C)O,,valid,CC(C)CC(C)O,11.868001675209,-24.04938611
0,0,0,0,0,0,0,0,0,0,0,0,TOX6789,CC1COC(=O)O1,CC1COC(=O)O1,O=C1OCCO1,train,CC1COC(=O)O1,5.302365376,-23.84577106
0,0,0,0,0,0,0,,0,,,0,TOX2861,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,CC1(C)S[C@@H]2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,O=C(NC1C(=O)N2CCSC12)C1CCCCC1,train,CC1(C)S[C@@H]2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,1.982255599,-72.12806557
,,,,,,,1,,,,,TOX2866,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,c1ccc(C(=C2CCCCC2)c2ccccc2)cc1,train,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,2.843266867,-77.74731019
0,0,0,0,0,0,0,0,0,0,0,0,TOX2868,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,O=S1(=O)NC(CC2CCCC2)Nc2ccccc21,train,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,3.204632562,-73.05468579
0,0,0,,1,0,0,,0,0,0,0,TOX26698,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,O=C1c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1,test,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1.667051052,-81.29859916
0,0,0,0,0,0,0,0,0,0,0,0,TOX26699,CC(C)NCC(O)c1ccccc1Cl,CC(C)NCC(O)c1ccccc1Cl,c1ccccc1,train,CC(C)NCC(O)c1ccccc1Cl,3.202283463,-43.2263432
0,0,0,0,0,0,0,1,0,0,0,0,TOX26696,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12.O=C(O)CC(O)(CC(=O)O)C(=O)O,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nn2cncc12,train,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,1.350937327,-102.6370249
0,0,,0,0,0,0,0,0,0,0,0,TOX26697,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,O=c1ccn2c3c(c(C4CC4)ccc13)OCC2,train,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.181147186,-68.73258953
0,0,,0,0,0,0,0,0,0,0,0,TOX26695,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,valid,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,1.798372725,-84.79986132
,,,,,,,,,0,,,TOX26692,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,valid,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1.734813692,-77.58368168
0,0,0,0,0,0,0,0,0,0,0,0,TOX26693,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,O=C(NCc1ccccc1)c1ccccc1,train,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,2.336337996,-78.15905354
0,0,0,,,0,0,,0,0,1,,TOX26690,CCC(C)(C)c1ccc(CC(C)CN2C[C@H](C)O[C@H](C)C2)cc1,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,c1ccc(CCCN2CCOCC2)cc1,train,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,3.416823187,-69.81851053
0,0,0,1,0,0,0,,0,,,,TOX26691,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,C(#Cc1ccccn1)c1ccc2c(c1)CCCS2,valid,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,1.723853993,-69.91720115
0,0,0,0,0,0,0,0,0,0,0,0,TOX24854,C=COCCCCO,C=COCCCCO,,valid,C=COCCCCO,4.982322077,-27.04808083
,,,,,,,0,,0,,,TOX667,NCC(=O)O,NCC(=O)O,,valid,NCC(=O)O,3.385096583,-17.85884568
0,0,0,0,0,0,0,0,0,0,0,0,TOX666,OCC1CO1,OCC1CO1,C1CO1,train,OCC1CO1,8.416731152,-17.5649155
0,0,0,0,1,0,0,0,0,0,0,0,TOX20694,CCCCOC(=O)c1ccccc1,CCCCOC(=O)c1ccccc1,c1ccccc1,train,CCCCOC(=O)c1ccccc1,3.421489909,-38.81456717
0,0,0,0,0,0,0,0,0,0,,0,TOX20697,Cc1c(Cl)cccc1Cl,Cc1c(Cl)cccc1Cl,c1ccccc1,train,Cc1c(Cl)cccc1Cl,4.114202647,-27.14858846
0,0,0,0,0,0,0,0,0,0,0,0,TOX20342,CCC1COC(=O)O1,CCC1COC(=O)O1,O=C1OCCO1,train,CCC1COC(=O)O1,5.308656855,-27.00979545
0,0,0,0,0,0,0,0,0,0,0,0,TOX20691,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,c1ccc(CC2=NCCN2)cc1,test,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,3.55343844,-56.41434612
0,0,0,0,0,0,0,0,0,0,0,0,TOX20693,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,,valid,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,0.600430038,-47.01860011
0,0,0,,0,0,0,0,0,0,,0,TOX20698,CC(C)COP(=O)(OCC(C)C)OCC(C)C,CC(C)COP(=O)(OCC(C)C)OCC(C)C,,valid,CC(C)COP(=O)(OCC(C)C)OCC(C)C,6.690847763,-58.38529063
0,0,0,0,,0,1,0,0,0,0,0,TOX20699,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,c1ccc(Cc2ccccc2)cc1,train,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,3.523661755,-52.30175319
,,,,,,,0,,0,,,TOX26966,N=C(N)NCCN1CCCCCCC1,N=C(N)NCCN1CCCCCCC1,C1CCCNCCC1,train,N=C(N)NCCN1CCCCCCC1,4.7899431,-44.28792132
0,0,0,0,0,0,0,0,0,0,0,0,TOX22276,CCOc1ccccc1O,CCOc1ccccc1O,c1ccccc1,train,CCOc1ccccc1O,3.986836841,-30.33950029
0,0,0,,0,0,0,,0,0,1,,TOX22273,CC(C)c1ccc(O)c(C(C)C)c1,CC(C)c1ccc(O)c(C(C)C)c1,c1ccccc1,train,CC(C)c1ccc(O)c(C(C)C)c1,4.061813038,-38.94094483
0,0,0,0,0,0,0,0,0,0,0,0,TOX22279,CC(C)C(=O)OCCOc1ccccc1,CC(C)C(=O)OCCOc1ccccc1,c1ccccc1,train,CC(C)C(=O)OCCOc1ccccc1,3.301483049,-46.03831001
0,0,0,0,0,0,0,0,0,0,0,1,TOX20526,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O,C=C(C)[C@H]1CNC(C(=O)O)[C@H]1CC(=O)O,C1CCNC1,train,C=C(C)[C@H]1CNC(C(=O)O)[C@H]1CC(=O)O,2.875501383,-48.2158657
0,0,,,0,,0,,0,,1,1,TOX20525,O=C1c2ccccc2-c2n[nH]c3cccc1c23,Oc1c2ccccc2c2c3c(cccc13)N=N2,c1ccc2c3c4c(cccc4cc2c1)N=N3,train,Oc1c2ccccc2c2c3c(cccc13)N=N2,0.95423669,-43.90451433
